Date,price,volume,delta_price1,delta_price2,delta_price3,delta_price4,delta_price5,Abs_delta_price1,Abs_delta_price2,Abs_delta_price3,Abs_delta_price4,Abs_delta_price5
2018-02-06,7592.72,271450.37,-108.52999999999975,655.6400000000003,-625.329999999999,-1658.5500000000002,-1278.0999999999995,108.52999999999975,655.6400000000003,625.329999999999,1658.5500000000002,1278.0999999999995
2018-02-07,8260.69,193040.33,667.9700000000003,559.4400000000005,1323.6100000000006,42.64000000000124,-990.5799999999999,667.9700000000003,559.4400000000005,1323.6100000000006,42.64000000000124,990.5799999999999
2018-02-08,8696.83,162279.68,436.1399999999994,1104.1099999999997,995.5799999999999,1759.75,478.78000000000065,436.1399999999994,1104.1099999999997,995.5799999999999,1759.75,478.78000000000065
2018-02-09,8569.29,155616.78,-127.53999999999905,308.60000000000036,976.5700000000006,868.0400000000009,1632.210000000001,127.53999999999905,308.60000000000036,976.5700000000006,868.0400000000009,1632.210000000001
2018-02-10,8084.61,123293.84,-484.6800000000012,-612.2200000000003,-176.08000000000084,491.8899999999994,383.3599999999997,484.6800000000012,612.2200000000003,176.08000000000084,491.8899999999994,383.3599999999997
2018-02-11,8911.27,124923.98,826.6600000000008,341.97999999999956,214.4400000000005,650.5799999999999,1318.5500000000002,826.6600000000008,341.97999999999956,214.4400000000005,650.5799999999999,1318.5500000000002
2018-02-12,8544.69,98632.88,-366.5799999999999,460.08000000000084,-24.600000000000364,-152.13999999999942,284.0,366.5799999999999,460.08000000000084,24.600000000000364,152.13999999999942,284.0
2018-02-13,9485.64,133702.54,940.9499999999989,574.369999999999,1401.0299999999997,916.3499999999985,788.8099999999995,940.9499999999989,574.369999999999,1401.0299999999997,916.3499999999985,788.8099999999995
2018-02-14,10033.75,168776.78,548.1100000000006,1489.0599999999995,1122.4799999999996,1949.1400000000003,1464.4599999999991,548.1100000000006,1489.0599999999995,1122.4799999999996,1949.1400000000003,1464.4599999999991
2018-02-15,10188.73,105556.67,154.97999999999956,703.0900000000001,1644.039999999999,1277.4599999999991,2104.12,154.97999999999956,703.0900000000001,1644.039999999999,1277.4599999999991,2104.12
2018-02-16,11097.21,123660.48,908.4799999999996,1063.4599999999991,1611.5699999999997,2552.5199999999986,2185.9399999999987,908.4799999999996,1063.4599999999991,1611.5699999999997,2552.5199999999986,2185.9399999999987
2018-02-17,10417.23,154431.22,-679.9799999999996,228.5,383.47999999999956,931.5900000000001,1872.539999999999,679.9799999999996,228.5,383.47999999999956,931.5900000000001,1872.539999999999
2018-02-18,11182.28,108244.29,765.0500000000011,85.07000000000153,993.5500000000011,1148.5300000000007,1696.6400000000012,765.0500000000011,85.07000000000153,993.5500000000011,1148.5300000000007,1696.6400000000012
2018-02-19,11256.43,142449.23,74.14999999999964,839.2000000000007,159.22000000000116,1067.7000000000007,1222.6800000000003,74.14999999999964,839.2000000000007,159.22000000000116,1067.7000000000007,1222.6800000000003
2018-02-20,10481.66,183274.25,-774.7700000000004,-700.6200000000008,64.43000000000029,-615.5499999999993,292.9300000000003,774.7700000000004,700.6200000000008,64.43000000000029,615.5499999999993,292.9300000000003
2018-02-21,9847.96,175506.26,-633.7000000000007,-1408.4700000000012,-1334.3200000000015,-569.2700000000004,-1249.25,633.7000000000007,1408.4700000000012,1334.3200000000015,569.2700000000004,1249.25
2018-02-22,10175.51,139373.76,327.5500000000011,-306.14999999999964,-1080.92,-1006.7700000000004,-241.71999999999935,327.5500000000011,306.14999999999964,1080.92,1006.7700000000004,241.71999999999935
2018-02-23,9705.73,125269.68,-469.78000000000065,-142.22999999999956,-775.9300000000003,-1550.7000000000007,-1476.550000000001,469.78000000000065,142.22999999999956,775.9300000000003,1550.7000000000007,1476.550000000001
2018-02-24,9610.11,82430.45,-95.61999999999898,-565.3999999999996,-237.84999999999854,-871.5499999999993,-1646.3199999999997,95.61999999999898,565.3999999999996,237.84999999999854,871.5499999999993,1646.3199999999997
2018-02-25,10326.5,117416.47,716.3899999999994,620.7700000000004,150.98999999999978,478.5400000000009,-155.15999999999985,716.3899999999994,620.7700000000004,150.98999999999978,478.5400000000009,155.15999999999985
2018-02-26,10594.76,99772.39,268.2600000000002,984.6499999999996,889.0300000000007,419.25,746.8000000000011,268.2600000000002,984.6499999999996,889.0300000000007,419.25,746.8000000000011
2018-02-27,10334.44,105434.79,-260.3199999999997,7.940000000000509,724.3299999999999,628.710000000001,158.9300000000003,260.3199999999997,7.940000000000509,724.3299999999999,628.710000000001,158.9300000000003
2018-02-28,10929.37,88432.44,594.9300000000003,334.6100000000006,602.8700000000008,1319.2600000000002,1223.6400000000012,594.9300000000003,334.6100000000006,602.8700000000008,1319.2600000000002,1223.6400000000012
2018-03-01,11043.12,77195.49,113.75,708.6800000000003,448.3600000000006,716.6200000000008,1433.0100000000002,113.75,708.6800000000003,448.3600000000006,716.6200000000008,1433.0100000000002
2018-03-02,11465.36,71279.36,422.2399999999998,535.9899999999998,1130.92,870.6000000000004,1138.8600000000006,422.2399999999998,535.9899999999998,1130.92,870.6000000000004,1138.8600000000006
2018-03-03,11504.42,61016.39,39.05999999999949,461.2999999999993,575.0499999999993,1169.9799999999996,909.6599999999999,39.05999999999949,461.2999999999993,575.0499999999993,1169.9799999999996,909.6599999999999
2018-03-04,11440.73,68323.51,-63.69000000000051,-24.63000000000102,397.60999999999876,511.35999999999876,1106.289999999999,63.69000000000051,24.63000000000102,397.60999999999876,511.35999999999876,1106.289999999999
2018-03-05,10735.45,109876.55,-705.2799999999988,-768.9699999999993,-729.9099999999999,-307.6700000000001,-193.92000000000007,705.2799999999988,768.9699999999993,729.9099999999999,307.6700000000001,193.92000000000007
2018-03-06,9928.56,183060.08,-806.8900000000012,-1512.17,-1575.8600000000006,-1536.800000000001,-1114.5600000000013,806.8900000000012,1512.17,1575.8600000000006,1536.800000000001,1114.5600000000013
2018-03-07,9316.72,154879.22,-611.8400000000001,-1418.7300000000014,-2124.01,-2187.7000000000007,-2148.6400000000012,611.8400000000001,1418.7300000000014,2124.01,2187.7000000000007,2148.6400000000012
2018-03-08,9252.76,233598.15,-63.95999999999913,-675.7999999999993,-1482.6900000000005,-2187.9699999999993,-2251.66,63.95999999999913,675.7999999999993,1482.6900000000005,2187.9699999999993,2251.66
2018-03-09,8797.27,117409.38,-455.4899999999998,-519.4499999999989,-1131.289999999999,-1938.1800000000003,-2643.459999999999,455.4899999999998,519.4499999999989,1131.289999999999,1938.1800000000003,2643.459999999999
2018-03-10,9544.84,149877.66,747.5699999999997,292.0799999999999,228.1200000000008,-383.71999999999935,-1190.6100000000006,747.5699999999997,292.0799999999999,228.1200000000008,383.71999999999935,1190.6100000000006
2018-03-11,9142.15,152959.8,-402.6900000000005,344.8799999999992,-110.61000000000058,-174.5699999999997,-786.4099999999999,402.6900000000005,344.8799999999992,110.61000000000058,174.5699999999997,786.4099999999999
2018-03-12,9160.12,133768.47,17.970000000001164,-384.71999999999935,362.85000000000036,-92.63999999999942,-156.59999999999854,17.970000000001164,384.71999999999935,362.85000000000036,92.63999999999942,156.59999999999854
2018-03-13,8217.7,161775.05,-942.4200000000001,-924.4499999999989,-1327.1399999999994,-579.5699999999997,-1035.0599999999995,942.4200000000001,924.4499999999989,1327.1399999999994,579.5699999999997,1035.0599999999995
2018-03-14,8268.41,187365.71,50.70999999999913,-891.710000000001,-873.7399999999998,-1276.4300000000003,-528.8600000000006,50.70999999999913,891.710000000001,873.7399999999998,1276.4300000000003,528.8600000000006
2018-03-15,8283.23,129688.11,14.819999999999709,65.52999999999884,-876.8900000000012,-858.9200000000001,-1261.6100000000006,14.819999999999709,65.52999999999884,876.8900000000012,858.9200000000001,1261.6100000000006
2018-03-16,7883.45,111641.32,-399.77999999999975,-384.96000000000004,-334.2500000000009,-1276.670000000001,-1258.6999999999998,399.77999999999975,384.96000000000004,334.2500000000009,1276.670000000001,1258.6999999999998
2018-03-17,8215.4,198796.34,331.9499999999998,-67.82999999999993,-53.01000000000022,-2.3000000000010914,-944.7200000000012,331.9499999999998,67.82999999999993,53.01000000000022,2.3000000000010914,944.7200000000012
2018-03-18,8623.14,171829.52,407.7399999999998,739.6899999999996,339.90999999999985,354.72999999999956,405.4399999999987,407.7399999999998,739.6899999999996,339.90999999999985,354.72999999999956,405.4399999999987
2018-03-19,8920.71,131959.66,297.5699999999997,705.3099999999995,1037.2599999999993,637.4799999999996,652.2999999999993,297.5699999999997,705.3099999999995,1037.2599999999993,637.4799999999996,652.2999999999993
2018-03-20,8911.35,109985.22,-9.359999999998763,288.21000000000095,695.9500000000007,1027.9000000000005,628.1200000000008,9.359999999998763,288.21000000000095,695.9500000000007,1027.9000000000005,628.1200000000008
2018-03-21,8724.98,116522.98,-186.3700000000008,-195.72999999999956,101.84000000000015,509.5799999999999,841.5299999999997,186.3700000000008,195.72999999999956,101.84000000000015,509.5799999999999,841.5299999999997
2018-03-22,8934.8,109649.39,209.8199999999997,23.44999999999891,14.090000000000146,311.65999999999985,719.3999999999996,209.8199999999997,23.44999999999891,14.090000000000146,311.65999999999985,719.3999999999996
2018-03-23,8548.06,93296.24,-386.7399999999998,-176.92000000000007,-363.2900000000009,-372.64999999999964,-75.07999999999993,386.7399999999998,176.92000000000007,363.2900000000009,372.64999999999964,75.07999999999993
2018-03-24,8472.84,76775.64,-75.21999999999935,-461.9599999999991,-252.13999999999942,-438.5100000000002,-447.869999999999,75.21999999999935,461.9599999999991,252.13999999999942,438.5100000000002,447.869999999999
2018-03-25,8152.2,131859.97,-320.6400000000003,-395.8599999999997,-782.5999999999995,-572.7799999999997,-759.1500000000005,320.6400000000003,395.8599999999997,782.5999999999995,572.7799999999997,759.1500000000005
2018-03-26,7808.48,116523.1,-343.72000000000025,-664.3600000000006,-739.5799999999999,-1126.3199999999997,-916.5,343.72000000000025,664.3600000000006,739.5799999999999,1126.3199999999997,916.5
2018-03-27,7959.78,82590.62,151.30000000000018,-192.42000000000007,-513.0600000000004,-588.2799999999997,-975.0199999999995,151.30000000000018,192.42000000000007,513.0600000000004,588.2799999999997,975.0199999999995
2018-03-28,7106.62,185805.88,-853.1599999999999,-701.8599999999997,-1045.58,-1366.2200000000003,-1441.4399999999996,853.1599999999999,701.8599999999997,1045.58,1366.2200000000003,1441.4399999999996
2018-03-29,6853.76,229837.79,-252.85999999999967,-1106.0199999999995,-954.7199999999993,-1298.4399999999996,-1619.08,252.85999999999967,1106.0199999999995,954.7199999999993,1298.4399999999996,1619.08
2018-03-30,6943.77,129526.48,90.01000000000022,-162.84999999999945,-1016.0099999999993,-864.7099999999991,-1208.4299999999994,90.01000000000022,162.84999999999945,1016.0099999999993,864.7099999999991,1208.4299999999994
2018-03-31,6835.84,131344.01,-107.93000000000029,-17.920000000000073,-270.77999999999975,-1123.9399999999996,-972.6399999999994,107.93000000000029,17.920000000000073,270.77999999999975,1123.9399999999996,972.6399999999994
2018-04-01,7074.6,106513.22,238.76000000000022,130.82999999999993,220.84000000000015,-32.01999999999953,-885.1799999999994,238.76000000000022,130.82999999999993,220.84000000000015,32.01999999999953,885.1799999999994
2018-04-02,7434.3,122807.02,359.6999999999998,598.46,490.52999999999975,580.54,327.6800000000003,359.6999999999998,598.46,490.52999999999975,580.54,327.6800000000003
2018-04-03,7318.85,16534.38,-115.44999999999982,244.25,483.0100000000002,375.0799999999999,465.09000000000015,115.44999999999982,244.25,483.0100000000002,375.0799999999999,465.09000000000015
